# Source: Manual Técnico SIFEN v150, Tabla 2.1 (DEPARTAMENTOS, DISTRITOS Y CIUDADES)
# Original file: CODIGO DE REFERENCIA GEOGRAFICA.xlsx (DNIT 2023)
# Generated by: scripts/generate_geo_catalogs.py
codigo,nombre,nombre_display,codigo_padre,activo
3762,ELVIRA,ELVIRA,189,1
3763,PUERTO CARLOS PFANEL,PUERTO CARLOS PFANEL,189,1
3764,SAN JAVIER,SAN JAVIER,189,1
3765,SAN RAFAEL,SAN RAFAEL,189,1
3766,SANTA ISABEL,SANTA ISABEL,189,1
3767,SUSANA,SUSANA,189,1
3768,VICTORIA,VICTORIA,189,1
3769,POZO COLORADO,POZO COLORADO,206,1
3770,190,190,206,1
3771,AGUALINDA,AGUALINDA,206,1
3772,AGUARRICA,AGUARRICA,206,1
3773,BONANZA,BONANZA,206,1
3774,BOQUERON,BOQUERON,206,1
3775,BUENA SUERTE,BUENA SUERTE,206,1
3776,CABEZA DE TIGRE,CABEZA DE TIGRE,206,1
3777,CAMPO VIA,CAMPO VIA,206,1
3778,CAPITAN FIGARI,CAPITAN FIGARI,206,1
3779,CARIDAD,CARIDAD,206,1
3780,CERRITO AMAKERA,CERRITO AMAKERA,206,1
3781,CHICA,CHICA,206,1
3782,COLON,COLON,206,1
3783,DEL CARMEN,DEL CARMEN,206,1
3784,DON MANUEL,DON MANUEL,206,1
3785,EL BUEN AMIGO,EL BUEN AMIGO,206,1
3786,ESMERALDA,ESMERALDA,206,1
3787,ESPERANZA,ESPERANZA,206,1
3788,ESTANCIA AURORA,ESTANCIA AURORA,206,1
3789,ESTANCIA FLORIDA,ESTANCIA FLORIDA,206,1
3790,ESTRELLA,ESTRELLA,206,1
3791,FALCON,FALCON,206,1
3792,FLORIDA,FLORIDA,206,1
3793,GONDRA,GONDRA,206,1
3794,GONZALEZ,GONZALEZ,206,1
3795,GUAZU,GUAZU,206,1
3796,HAITI,HAITI,206,1
3797,HOTEL PIRAHU,HOTEL PIRAHU,206,1
3798,INGLESA,INGLESA,206,1
3799,ISLA ALTA,ISLA ALTA,206,1
3800,ISLA SOLA,ISLA SOLA,206,1
3801,LA BLANCA NAVIDAD,LA BLANCA NAVIDAD,206,1
3802,LA BONITA,LA BONITA,206,1
3803,LA DELICIA,LA DELICIA,206,1
3804,LA NENA,LA NENA,206,1
3805,LA VICTORIA,LA VICTORIA,206,1
3806,LA VISTA,LA VISTA,206,1
3807,LAGUNA SOLA,LAGUNA SOLA,206,1
3808,LAGUNA VERDE,LAGUNA VERDE,206,1
3809,LAS PERLAS,LAS PERLAS,206,1
3810,LOMA PYTA,LOMA PYTA,206,1
3811,LOS LAPACHOS,LOS LAPACHOS,206,1
3812,LOS MILAGROS,LOS MILAGROS,206,1
3813,MARLENE,MARLENE,206,1
3814,MCAL.F.S.LOPEZ,MCAL.F.S.LOPEZ,206,1
3815,MISION CHICA,MISION CHICA,206,1
3816,MONTE LINDO,MONTE LINDO,206,1
3817,MORENO,MORENO,206,1
3818,NUEVA ALEGRIA,NUEVA ALEGRIA,206,1
3819,ORIHUELA,ORIHUELA,206,1
3820,PALERMO,PALERMO,206,1
3821,PARAISO,PARAISO,206,1
3822,PIRIZAL,PIRIZAL,206,1
3823,PONDEROSA,PONDEROSA,206,1
3824,PORONGO,PORONGO,206,1
3825,POZO BLANCO,POZO BLANCO,206,1
3826,POZO COLORADO,POZO COLORADO,206,1
3827,POZO INDIO,POZO INDIO,206,1
3828,POZO VERDE,POZO VERDE,206,1
3829,PRIMAVERA,PRIMAVERA,206,1
3830,PTE.AYALA (EX NANAWA),PTE.AYALA (EX NANAWA),206,1
3831,PUESTO SAN MIGUEL,PUESTO SAN MIGUEL,206,1
3832,LUCY,LUCY,206,1
3833,QUEBRACHO,QUEBRACHO,206,1
3834,RIACHITO,RIACHITO,206,1
3835,RINCON CHARRUA,RINCON CHARRUA,206,1
3836,RIO VERDE,RIO VERDE,206,1
3837,SALADO,SALADO,206,1
3838,SAN CARLOS,SAN CARLOS,206,1
3839,SAN FERNANDO,SAN FERNANDO,206,1
3840,SAN LORENZO,SAN LORENZO,206,1
3841,SAN LUIS,SAN LUIS,206,1
3842,SAN MIGUEL,SAN MIGUEL,206,1
3843,SAN RAFAEL,SAN RAFAEL,206,1
3844,SAN RAMON,SAN RAMON,206,1
3845,SAN TIMOTEO,SAN TIMOTEO,206,1
3846,STA.ANA,STA.ANA,206,1
3847,STA.ASUNCION,STA.ASUNCION,206,1
3848,STA.CATALINA,STA.CATALINA,206,1
3849,STA.GABRIELA,STA.GABRIELA,206,1
3850,STA.JUANITA,STA.JUANITA,206,1
3851,STA.MARIA,STA.MARIA,206,1
3852,STO.DOMINGO,STO.DOMINGO,206,1
3853,TALAVERA,TALAVERA,206,1
3854,TANCO,TANCO,206,1
3855,TATARE,TATARE,206,1
3856,TOTO BLANCO,TOTO BLANCO,206,1
3857,VALINOTTI CUE,VALINOTTI CUE,206,1
3858,VICTORIA,VICTORIA,206,1
3859,YASAWATHASLA,YASAWATHASLA,206,1
3860,YUI,YUI,206,1
3861,ZALAZAR,ZALAZAR,206,1
3862,ZENTENO,ZENTENO,206,1
3863,NU PYAJHU,ÑU PYAJHU,206,1
3864,PTO.PINAZCO,PTO.PINAZCO,190,1
3865,BELLA VISTA,BELLA VISTA,190,1
3866,BRETONA,BRETONA,190,1
3867,ESPERANZA,ESPERANZA,190,1
3868,LA NOVIA,LA NOVIA,190,1
3869,LOS TAMARINDOS,LOS TAMARINDOS,190,1
3870,MAROMA,MAROMA,190,1
3871,PALO SANTO,PALO SANTO,190,1
3872,PTE.COLON,PTE.COLON,190,1
3873,YACAREY,YACAREY,122,1
3874,YPUCU,YPUCU,122,1
3875,ZAPATERO CUE,ZAPATERO CUE,122,1
3876,VILLA FLORIDA,VILLA FLORIDA,123,1
3877,ESTANCIA CENTU CUE,ESTANCIA CENTU CUE,123,1
3878,ESTANCIA SAN AGUSTIN,ESTANCIA SAN AGUSTIN,123,1
3879,MATOS CUE,MATOS CUE,123,1
3880,PUERTO PARAISO,PUERTO PARAISO,123,1
3881,VILLA FLORIDA (MUNICIPIO),VILLA FLORIDA (MUNICIPIO),123,1
3882,YABEBYRY,YABEBYRY,124,1
3883,BOULES (ISLA MBURUCUYA,BOULES (ISLA MBURUCUYA,124,1
3884,GALEANO CUE,GALEANO CUE,124,1
3885,GUARDIA CUE,GUARDIA CUE,124,1
3886,POTRERO FORTUNA,POTRERO FORTUNA,124,1
3887,RORY POTRERO,RORY POTRERO,124,1
3888,YABEBYRY (MUNICIPIO),YABEBYRY (MUNICIPIO),124,1
3889,PARAGUARI,PARAGUARI,125,1
3890,BARRIO ESTACION,BARRIO ESTACION,125,1
3891,BARRIO OESTE,BARRIO OESTE,125,1
3892,CALLE,CALLE,125,1
3893,CERRO LEON,CERRO LEON,125,1
3894,CHOLOLO,CHOLOLO,125,1
3895,CHOLOLO Y,CHOLOLO Y,125,1
3896,COSTA 1A.Y 2A.,COSTA 1A.Y 2A.,125,1
3897,ESTANCIA ALFONSO XIII,ESTANCIA ALFONSO XIII,125,1
3898,ESTANCIA ARCA DE NOE,ESTANCIA ARCA DE NOE,125,1
3899,ESTANCIA CNEL.MARTINEZ,ESTANCIA CNEL.MARTINEZ,125,1
3900,ESTANCIA DELIA CLARA,ESTANCIA DELIA CLARA,125,1
3901,ESTANCIA HERRERA,ESTANCIA HERRERA,125,1
3902,ESTANCIA LA NORMA,ESTANCIA LA NORMA,125,1
3903,ESTANCIA MARIA AUXIADORA,ESTANCIA MARIA AUXIADORA,125,1
3904,ESTANCIA PARAISO,ESTANCIA PARAISO,125,1
3905,ESTANCIA PRIMAVERA,ESTANCIA PRIMAVERA,125,1
3906,ESTANCIA NARANJA JHAI,ESTANCIA NARANJA JHAI,125,1
3907,ESTANCIA SAN ANDRES,ESTANCIA SAN ANDRES,125,1
3908,GUARNICION MILITAR,GUARNICION MILITAR,125,1
3909,MBATOVI,MBATOVI,125,1
3910,PARAGUARI (MUNICIPIO),PARAGUARI (MUNICIPIO),125,1
3911,PUERTO REAL,PUERTO REAL,125,1
3912,PUESTO SALINAS,PUESTO SALINAS,125,1
3913,SOTE,SOTE,125,1
3914,ARROYO VERDE,ARROYO VERDE,126,1
3915,BARRIO 15 DE AGOSTO 1A.,BARRIO 15 DE AGOSTO 1A.,126,1
3916,BARRIO 15 DE AGOSTO 2A.,BARRIO 15 DE AGOSTO 2A.,126,1
3917,BARRIO M.CARD,BARRIO M.CARD,126,1
3918,BARRIO SAN BLAS,BARRIO SAN BLAS,126,1
3919,CARAGUATAY,CARAGUATAY,126,1
3920,CARAGUATAY MI,CARAGUATAY MI,126,1
3921,CERRO GUY,CERRO GUY,126,1
3922,COSTA BAEZ CAAGUY,COSTA BAEZ CAAGUY,126,1
3923,COSTA BAEZ YUKYTY,COSTA BAEZ YUKYTY,126,1
3924,COSTA PENA,COSTA PEÑA,126,1
3925,ESTACION BUENA VISTA,ESTACION BUENA VISTA,126,1
3926,ISLERIA,ISLERIA,126,1
3927,LAGUNA PYTA,LAGUNA PYTA,126,1
3928,PINTO,PINTO,126,1
3929,POTRERO ARCE,POTRERO ARCE,126,1
3930,RINCON,RINCON,126,1
3931,SANJITA,SANJITA,126,1
3932,TAPYTANGUA,TAPYTANGUA,126,1
3933,VALOIS RIVAROLA,VALOIS RIVAROLA,126,1
3934,YAGUARIZO,YAGUARIZO,126,1
3935,NUHAI,ÑUHAI,126,1
3936,CAAPUCU,CAAPUCU,127,1
3937,CAAPUCU (MUNICIPIO),CAAPUCU (MUNICIPIO),127,1
3938,CAPILLA TUYA,CAPILLA TUYA,127,1
3939,CERRITO (M. POTRERO),CERRITO (M. POTRERO),127,1
3940,CERRO GUY (M.POTRERO),CERRO GUY (M.POTRERO),127,1
3941,CHARARA,CHARARA,127,1
3942,COL.CNEL MONGELOS,COL.CNEL MONGELOS,127,1
3943,ESTANCIA BARRERITO,ESTANCIA BARRERITO,127,1
3944,ESTANCIA BRUYN,ESTANCIA BRUYN,127,1
3945,ESTANCIA CONGO I,ESTANCIA CONGO I,127,1
3946,ESTANCIA DA SILVA,ESTANCIA DA SILVA,127,1
3947,ESTANCIA MARTINEZ Y OTRO,ESTANCIA MARTINEZ Y OTRO,127,1
3948,ESTANCIA RAMIREZ,ESTANCIA RAMIREZ,127,1
3949,PUERTO CARLOS A. LOPEZ,PUERTO CARLOS A. LOPEZ,90,1
3950,PUERTO MAINUMBY,PUERTO MAINUMBY,90,1
3951,PUERTO NATALICIO,PUERTO NATALICIO,90,1
3952,PUERTO PALOMA,PUERTO PALOMA,90,1
3953,PUERTO PORVENIR,PUERTO PORVENIR,90,1
3954,PUERTO SAN LORENZO,PUERTO SAN LORENZO,90,1
3955,PUERTO SAN RAFAEL,PUERTO SAN RAFAEL,90,1
3956,PUERTO YACUY,PUERTO YACUY,90,1
3957,PUERTO YAGUA RASAPA,PUERTO YAGUA RASAPA,90,1
3958,SAN JUAN,SAN JUAN,90,1
3959,TOLDERIA KM. 9,TOLDERIA KM. 9,90,1
3960,TOLDERIA PIRAYU (PTO.CADENA),TOLDERIA PIRAYU (PTO.CADENA),90,1
3961,TOLDERIA YAGUA RASAPA,TOLDERIA YAGUA RASAPA,90,1
3962,TRIUNFO KM. 25,TRIUNFO KM. 25,90,1
3963,URUTAU KM. 40,URUTAU KM. 40,90,1
3964,CARMEN DEL PARANA,CARMEN DEL PARANA,91,1
3965,CALLE A ESTE,CALLE A ESTE,91,1
3966,CALLE 1 OESTE,CALLE 1 OESTE,91,1
3967,CALLE 2 OESTE,CALLE 2 OESTE,91,1
3968,CALLE 3 OESTE,CALLE 3 OESTE,91,1
3969,CALLE 4 OESTE,CALLE 4 OESTE,91,1
3970,CALLE 5 OESTE,CALLE 5 OESTE,91,1
3971,CALLE 6 OESTE,CALLE 6 OESTE,91,1
3972,CALLE 7,CALLE 7,91,1
3973,CALLE 7 (A-B)OESTE,CALLE 7 (A-B)OESTE,91,1
3974,CALLE A-B-C-,CALLE A-B-C-,91,1
3975,CALLE AUXILIAR,CALLE AUXILIAR,91,1
3976,CALLE B ESTE,CALLE B ESTE,91,1
3977,CALLE B OESTE,CALLE B OESTE,91,1
3978,CALLE C ESTE,CALLE C ESTE,91,1
3979,CALLE C OESTE,CALLE C OESTE,91,1
3980,CALLE D ESTE,CALLE D ESTE,91,1
3981,CALLE D OESTE,CALLE D OESTE,91,1
3982,CALLE E ESTE,CALLE E ESTE,91,1
3983,CALLE E OESTE,CALLE E OESTE,91,1
3984,CAMPANA COHTCF,CAMPAÑA COHTCF,91,1
3985,CARAGUATA,CARAGUATA,91,1
3986,CARMEN DEL PARANA (MUNICIPIO),CARMEN DEL PARANA (MUNICIPIO),91,1
3987,CERRITO,CERRITO,91,1
3988,ESTANCIA WILKE,ESTANCIA WILKE,91,1
3989,PUESTO WILKE (WILKIN),PUESTO WILKE (WILKIN),91,1
3990,SAN MARTIN,SAN MARTIN,91,1
3991,YACAREY,YACAREY,91,1
3992,YBYRAITY,YBYRAITY,91,1
3993,CAPITAN MIRANDA,CAPITAN MIRANDA,92,1
3994,CALLE 13 CAPITAN MIRANDA,CALLE 13 CAPITAN MIRANDA,92,1
3995,CALLE 7 CAPITAN MIRANDA,CALLE 7 CAPITAN MIRANDA,92,1
3996,CALLE A CAPITAN MIRANDA,CALLE A CAPITAN MIRANDA,92,1
3997,CALLE A SUR CAPITAN MIRANDA,CALLE A SUR CAPITAN MIRANDA,92,1
3998,CALLE B 2DA. CAPITAN MIRANDA,CALLE B 2DA. CAPITAN MIRANDA,92,1
3999,CALLE B CAPITAN MIRANDA,CALLE B CAPITAN MIRANDA,92,1
4000,CALLE B SUR CAPITAN MIRANDA,CALLE B SUR CAPITAN MIRANDA,92,1
4001,CALLE C SUR CAPITAN MIRANDA,CALLE C SUR CAPITAN MIRANDA,92,1
4002,CALLE C CAPITAN MIRANDA,CALLE C CAPITAN MIRANDA,92,1
4003,CALLE JESUS CAPITAN MIRANDA,CALLE JESUS CAPITAN MIRANDA,92,1
4004,CAP. MIRANDA (MUNICIPIO),CAP. MIRANDA (MUNICIPIO),92,1
4005,COL. ALBORADA 1 CAP. MIRANDA,COL. ALBORADA 1 CAP. MIRANDA,92,1
4006,COL. ALBORADA 2 CAP. MIRANDA,COL. ALBORADA 2 CAP. MIRANDA,92,1
4007,YTORORO CAP. MIRANDA,YTORORO CAP. MIRANDA,92,1
4008,CORONEL BOGADO,CORONEL BOGADO,93,1
4009,AGUARA,AGUARA,93,1
4010,ANTEQUERA 1RO.,ANTEQUERA 1RO.,93,1
4011,ANTEQUERA 2DO.,ANTEQUERA 2DO.,93,1
4012,BONETE,BONETE,93,1
4013,CABAYU-I,CABAYU-I,93,1
4014,CAMBAY,CAMBAY,93,1
4015,CAMBA RUGUA,CAMBA RUGUA,93,1
4016,CARUNAI,CARUÑAI,93,1
4017,CAUCASIA,CAUCASIA,93,1
4018,CERRITO,CERRITO,93,1
4019,CNEL.JOSE F.BOGADO (MUNICIPIO),CNEL.JOSE F.BOGADO (MUNICIPIO),93,1
4020,COL. CAP.BADO,COL. CAP.BADO,93,1
4021,COL. SIBERIA,COL. SIBERIA,93,1
4022,COSTA TACUARY,COSTA TACUARY,93,1
4023,CRISTO REY,CRISTO REY,93,1
4024,ESTANCIA EL PROGRESO,ESTANCIA EL PROGRESO,93,1
4025,ESTANCIA FERNANDEZ,ESTANCIA FERNANDEZ,93,1
4026,ESTANCIA MEFFER,ESTANCIA MEFFER,93,1
4027,MBUTUY,MBUTUY,93,1
4028,PICADA TUNA,PICADA TUNA,93,1
4029,POTRERITO,POTRERITO,93,1
4030,PUESTO GUAICURU,PUESTO GUAICURU,93,1
4031,RESQUIN CUE,RESQUIN CUE,93,1
4032,SAN ANTONIO,SAN ANTONIO,93,1
4033,SAN FRANCISCO,SAN FRANCISCO,93,1
4034,SAN ISIDRO,SAN ISIDRO,93,1
4035,SAN JUAN JHUGUA-I,SAN JUAN JHUGUA-I,93,1
4036,SAN MIGUEL POTRERO,SAN MIGUEL POTRERO,93,1
4037,SAN RAFAEL,SAN RAFAEL,93,1
4038,SAN ROQUE,SAN ROQUE,93,1
4039,SANTA RITA,SANTA RITA,93,1
4040,SATI,SATI,93,1
4041,TACUARY,TACUARY,93,1
4042,TACUATY,TACUATY,93,1
4043,TYMACA,TYMACA,93,1
4044,TELLEZ - I,TELLEZ - I,93,1
4045,TELLEZ CUE,TELLEZ CUE,93,1
4046,YPYTA,YPYTA,93,1
4047,FRAM,FRAM,94,1
4048,CALLE AUXILIAR T,CALLE AUXILIAR T,94,1
4049,CALLE E ESTE,CALLE E ESTE,94,1
4050,CALLE E OESTE,CALLE E OESTE,94,1
4051,CALLE F ESTE,CALLE F ESTE,94,1
4052,CALLE F OESTE,CALLE F OESTE,94,1
4053,CALLE G ESTE,CALLE G ESTE,94,1
4054,CALLE G OESTE,CALLE G OESTE,94,1
4055,CALLE H ESTE,CALLE H ESTE,94,1
4056,CALLE H OESTE,CALLE H OESTE,94,1
4057,CALLE I ESTE,CALLE I ESTE,94,1
4058,CALLE I OESTE,CALLE I OESTE,94,1
4059,CALLE J ESTE,CALLE J ESTE,94,1
4060,CALLE J OESTE,CALLE J OESTE,94,1
4061,CALLE K ESTE,CALLE K ESTE,94,1
4062,CALLE K OESTE,CALLE K OESTE,94,1
4063,CALLE I OESTE,CALLE I OESTE,94,1
4064,CALLE M ESTE,CALLE M ESTE,94,1
4065,CALLE M OESTE,CALLE M OESTE,94,1
4066,CALLE N ESTE,CALLE N ESTE,94,1
4067,CALLE N OESTE,CALLE N OESTE,94,1
4068,CALLE P ESTE,CALLE P ESTE,94,1
4069,CALLE P OESTE,CALLE P OESTE,94,1
4070,CALLE Q ESTE,CALLE Q ESTE,94,1
4071,CALLE Q OESTE,CALLE Q OESTE,94,1
4072,CALLE S ESTE,CALLE S ESTE,94,1
4073,CALLE S OESTE,CALLE S OESTE,94,1
4074,CALLE T ESTE,CALLE T ESTE,94,1
4075,CAALE T OESTE,CAALE T OESTE,94,1
4076,CALLE U ESTE,CALLE U ESTE,94,1
4077,CALLE V OESTE,CALLE V OESTE,94,1
4078,FRAM ( MUNICIPIO ),FRAM ( MUNICIPIO ),94,1
4079,GRAL. ARGTIGAS,GRAL. ARGTIGAS,95,1
4080,ALBARDON,ALBARDON,95,1
4081,BOBI PUCU,BOBI PUCU,95,1
4082,BUENA VISTA,BUENA VISTA,95,1
4083,CAMBAY,CAMBAY,95,1
4084,CERRITO,CERRITO,95,1
4085,COL. INDEPENDENCIA,COL. INDEPENDENCIA,95,1
4086,CURUPAYTYUAYA,CURUPAYTYUAYA,95,1
4087,ERATY,ERATY,95,1
4088,ESTANCIA AREQUITA,ESTANCIA AREQUITA,95,1
4089,ESANCIA BADO ISLA PE H,ESANCIA BADO ISLA PE H,95,1
4090,ESTANCIA CABALLERO GATTI,ESTANCIA CABALLERO GATTI,95,1
4091,ESTANCIA ISLA CAMBA,ESTANCIA ISLA CAMBA,95,1
4092,ESTANCIA LOMA,ESTANCIA LOMA,95,1
4093,ESTANCIA PIRITY,ESTANCIA PIRITY,95,1
4094,ESTANCIA PARAISO,ESTANCIA PARAISO,176,1
4095,ESTANCIA ROMAGUERA,ESTANCIA ROMAGUERA,176,1
4096,ISLA CURUZU,ISLA CURUZU,176,1
4097,NARANJITO,NARANJITO,176,1
4098,PASO CORNELIO,PASO CORNELIO,176,1
4099,PASO PUCU,PASO PUCU,176,1
4100,PUERTO ARROCERA,PUERTO ARROCERA,176,1
4101,TUYU CUE,TUYU CUE,176,1
4102,ISLA UMBU,ISLA UMBU,177,1
4103,BOQUERON,BOQUERON,177,1
4104,CAMBA CUA,CAMBA CUA,177,1
4105,ESTACION PEREZ,ESTACION PEREZ,177,1
4106,ESTACION SANTA MARIA,ESTACION SANTA MARIA,177,1
4107,ISLA UMBU (MUNICIPIO),ISLA UMBU (MUNICIPIO),177,1
4108,ISLERIA,ISLERIA,177,1
4109,LOMA CLAVEL,LOMA CLAVEL,177,1
4110,NARANJITO,NARANJITO,177,1
4111,TACURU PYTA,TACURU PYTA,177,1
4112,VALLE POI,VALLE POI,177,1
4113,LAURELES,LAURELES,178,1
4114,APIPE,APIPE,178,1
4115,CAAROGUE,CAAROGUE,178,1
4116,CASTILLO CUE,CASTILLO CUE,178,1
4117,COSTA PUCU,COSTA PUCU,178,1
4118,ESPINILLO,ESPINILLO,178,1
4119,ISLA CABRERA,ISLA CABRERA,178,1
4120,ISLA LOMA,ISLA LOMA,178,1
4121,ISLA SOLA,ISLA SOLA,178,1
4122,ISLA YRYBU,ISLA YRYBU,178,1
4123,ISLERIA,ISLERIA,178,1
4124,LAURELES,LAURELES,178,1
4125,PASO FLOR,PASO FLOR,178,1
4126,PINDURA,PINDURA,178,1
4127,POTRERO ESTECHE,POTRERO ESTECHE,178,1
4128,POTRERO POI,POTRERO POI,178,1
4129,SAN ANTONIO,SAN ANTONIO,178,1
4130,YATAITY,YATAITY,178,1
4131,NEEMBUCU MI,ÑEEMBUCU MI,178,1
4132,PASO DE PATRIA,PASO DE PATRIA,179,1
4133,COSTA PARANA,COSTA PARANA,179,1
4134,ITA PIRU,ITA PIRU,179,1
4135,PASO CANOA,PASO CANOA,179,1
4136,PASO DE PATRIA (MUNICIPIO),PASO DE PATRIA (MUNICIPIO),179,1
4137,MAYOR J.D.MARTINEZ,MAYOR J.D.MARTINEZ,180,1
4138,1A.CIA.(CABRERA CUE),1A.CIA.(CABRERA CUE),180,1
4139,ALARCON,ALARCON,180,1
4140,CURUZU CUATIA GUAZU,CURUZU CUATIA GUAZU,180,1
4141,CURUZU CUATIA I,CURUZU CUATIA I,180,1
4142,ISLA CORA,ISLA CORA,180,1
4143,ISLA CORA 1A.,ISLA CORA 1A.,180,1
4144,ISLA CORA 2A.,ISLA CORA 2A.,180,1
4145,ISLA ROY,ISLA ROY,180,1
4146,LOMA I,LOMA I,180,1
4147,MAYOR MARTINEZ (MUNICIPIO),MAYOR MARTINEZ (MUNICIPIO),180,1
4148,YATAITY,YATAITY,180,1
4149,SAN JUAN DE NEEMBUCU,SAN JUAN DE ÑEEMBUCU,181,1
4150,AGUIRRE,AGUIRRE,181,1
4151,ALAMBRADO POI,ALAMBRADO POI,181,1
4152,CAMBA CUA,CAMBA CUA,181,1
4153,CARANDAYTY,CARANDAYTY,181,1
4154,CIUDAD NUEVA,CIUDAD NUEVA,181,1
4155,CIA.OTAZU,CIA.OTAZU,181,1
4156,COSTA PINDO,COSTA PINDO,181,1
4157,COSTA ROSADO,COSTA ROSADO,181,1
4158,CUERVO BLANCO,CUERVO BLANCO,181,1
4159,ESTANCIA CIERVO BLANCO,ESTANCIA CIERVO BLANCO,181,1
4160,ESTANCIA PIRITY (MASSEY),ESTANCIA PIRITY (MASSEY),181,1
4161,ESTANCIA POTRERO PEREIRA,ESTANCIA POTRERO PEREIRA,181,1
4162,ESTANCIA ANGULO,ESTANCIA ANGULO,181,1
4163,ESTANCIA LOMA,ESTANCIA LOMA,181,1
4164,ESTANCIA LOMITA,ESTANCIA LOMITA,181,1
4165,ESTANCIA SAN ANTONIO,ESTANCIA SAN ANTONIO,181,1
4166,ESTANCIA SAN FELIPE,ESTANCIA SAN FELIPE,181,1
4167,ESTANCIA YACARE,ESTANCIA YACARE,181,1
4168,ESTERO CAMBA,ESTERO CAMBA,181,1
4169,LAGUNA ITA,LAGUNA ITA,181,1
4170,LOMA EIRA,LOMA EIRA,181,1
4171,PARAISO,PARAISO,181,1
4172,POTRERO CABALLERO,POTRERO CABALLERO,181,1
4173,POTRERO GONZALEZ,POTRERO GONZALEZ,181,1
4174,POTRERO TATAYYBA,POTRERO TATAYYBA,181,1
4175,PUESTO SAN JOSE,PUESTO SAN JOSE,181,1
4176,PUESTO 2A.CUE,PUESTO 2A.CUE,181,1
4177,PUESTO ALVARENGA,PUESTO ALVARENGA,181,1
4178,PUESTO BARRANQUERITA,PUESTO BARRANQUERITA,181,1
4179,PUESTO BENJAMIN,PUESTO BENJAMIN,181,1
4180,PUESTO CANTERO CUE,PUESTO CANTERO CUE,181,1
4181,PUESTO JAVIELITO,PUESTO JAVIELITO,181,1
4182,PUESTO LIMA,PUESTO LIMA,181,1
4183,PUESTO MALICHA (BLANCO CUE),PUESTO MALICHA (BLANCO CUE),181,1
4184,PUESTO MANDI'O,PUESTO MANDI'O,181,1
4185,PUESTO OLAZAR,PUESTO OLAZAR,181,1
4186,PUESTO RAMIREZ CUE,PUESTO RAMIREZ CUE,181,1
4187,PUESTO REDONDO,PUESTO REDONDO,181,1
4188,PUESTO SAN BERNARDO,PUESTO SAN BERNARDO,181,1
4189,PUESTO SAN CARLOS,PUESTO SAN CARLOS,181,1
4190,PUESTO SAN JOSE,PUESTO SAN JOSE,181,1
4191,PUESTO SANJITA,PUESTO SANJITA,181,1
4192,PUESTO YBAJHAI,PUESTO YBAJHAI,181,1
4193,PUESTO NU PYAJHU,PUESTO ÑU PYAJHU,181,1
4194,PUESTO SAN JOSE,PUESTO SAN JOSE,181,1
4195,SAN JUAN NEEMBUCU (MUNICIPIO),SAN JUAN ÑEEMBUCU (MUNICIPIO),181,1
4196,TACUARAS,TACUARAS,182,1
4197,BANCO CARRIZAL,BANCO CARRIZAL,182,1
4198,CAMPO MARTINEZ,CAMPO MARTINEZ,182,1
4199,ESTACION CARLOS CUE,ESTACION CARLOS CUE,182,1
4200,POTRERO YBYNAI,POTRERO YBYÑAI,182,1
4201,VILLA OLIVA,VILLA OLIVA,183,1
4202,ALBADON,ALBADON,183,1
4203,BEDOYA,BEDOYA,183,1
4204,BOTERETE,BOTERETE,183,1
4205,CUATRO VIENTO,CUATRO VIENTO,183,1
4206,DERLI CUE,DERLI CUE,183,1
4207,ESTACION ISLA GUAZU,ESTACION ISLA GUAZU,183,1
4208,MONTERO,MONTERO,183,1
4209,PUERTO MARIANITO,PUERTO MARIANITO,183,1
4210,PUERTO MARITE,PUERTO MARITE,183,1
4211,PUERTO PARAISO,PUERTO PARAISO,183,1
4212,PUERTO VICTORIA,PUERTO VICTORIA,183,1
4213,VALLE PUCU,VALLE PUCU,183,1
4214,VILLA OLIVA (MUNICIPIO),VILLA OLIVA (MUNICIPIO),183,1
4215,YBY ATA,YBY ATA,183,1
4216,YBYRA PYTA,YBYRA PYTA,183,1
4217,VILLA FRANCA,VILLA FRANCA,205,1
4218,BANCO PARAGUAY,BANCO PARAGUAY,205,1
4219,BANCO PIRAY,BANCO PIRAY,205,1
4220,BANCO TATUCUA,BANCO TATUCUA,205,1
4221,ESTANCIA AGATAPE,ESTANCIA AGATAPE,205,1
4222,ESTANCIA CAMBUCHI,ESTANCIA CAMBUCHI,205,1
4223,ESTANCIA FERRARO,ESTANCIA FERRARO,205,1
4224,ESTANCIA HERRADURA,ESTANCIA HERRADURA,205,1
4225,ESTANCIA LA ESPERANZA,ESTANCIA LA ESPERANZA,205,1
4226,ESTANCIA MCAL.LOPEZ,ESTANCIA MCAL.LOPEZ,205,1
4227,ESTANCIA PUNTA ELENA,ESTANCIA PUNTA ELENA,205,1
4228,ESTANCIA SAN JOSE,ESTANCIA SAN JOSE,205,1
4229,MARTA CUE,MARTA CUE,205,1
4230,PLATERO CUE,PLATERO CUE,205,1
4231,POTRERO BANCO,POTRERO BANCO,205,1
4232,POTRERO VARGAS,POTRERO VARGAS,205,1
4233,PUERTO VICTORIA,PUERTO VICTORIA,205,1
4234,RETIRO CAMPINCHO CUA,RETIRO CAMPINCHO CUA,205,1
4235,ROI CUE,ROI CUE,205,1
4236,SANTA TERESA,SANTA TERESA,205,1
4237,VILLA FRANCA (MUNICIPIO),VILLA FRANCA (MUNICIPIO),205,1
